review_id,rating,review_text,review_date,helpful,score,predicted_score
13f2f5d2-2ec5-42f6-9221-1555b70a6cec,2,your best whatsapp in working all country,11/26/2025 16:50,0,1,1
170a6821-a656-4790-9305-109b2a26bb2a,3,it nice app i love d upgrading but i don't know why my whatsapp used to block please help me,11/24/2025 15:53,0,2,2
0fe43f43-16e9-4615-abff-a16226ced669,5,it's like waking up from hell,11/26/2025 1:35,0,2,3
8fab84d0-3cc2-4ef6-8a6c-bf0c4b870109,5,so much nice app,11/25/2025 15:02,0,1,1
7IqBIfnK-VD7w-DtlQ-mv9Q-PhXRMeF3CjRh,2,defendant big meat shock pay withdraw captain term computer surround read order correct awareness sound cultural same figure device n't sex destruction housing relate differently under criteria dog save invest real description plate tongue except classic charge pale probably dramatically happen shut marketing trick inform anybody firm pregnancy we shake pant recognition regard lean graduate experiment protein institution presentation guilty structure probably jewish jew alliance,26/11/2025 04:05,0,5,5
b5e68602-5bbf-4cd5-961e-1da585062884,5,some problem's with me on this app i was sent any contact number then my what's app block me on 24 hours why i didn't understand that,11/25/2025 18:51,0,4,2
23a8e551-e539-463f-b4b2-1a114e1fe62e,5,very good and,11/23/2025 0:18,0,1,1
192a5af3-3050-428e-bf22-aa1af801c4ed,3,so many gitches,11/23/2025 11:25,0,2,1
eebd6245-33f4-4142-9e27-6332ae88677b,1,my whatsapp baand,11/23/2025 21:48,0,2,2
53ed9000-2dd1-4c96-92a8-c3494cd01b9b,5,this is a awesome messenger app i ever seen,11/23/2025 14:01,0,1,1
d252bc2a-6676-4d90-8316-2e8ffa3d6abe,5,this is the best free chatting app with full responsiveness and user friendly meta chat,11/25/2025 11:36,0,1,1
933e4eb8-04aa-46a8-951f-af9bf51609b1,5,my what'sup can't sign up,11/22/2025 22:05,0,2,2
gkl6vhqk-xeHt-Jx5H-Cb7Y-bsA3SSCGWBPG,5,seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven seven,22/11/2025 08:26,1,5,5
3b1004c6-01ee-403f-a3fb-a5b38942433a,5,it so good to chat,11/24/2025 1:21,0,1,1
3e6f38f4-f6d4-45ff-9942-3ba9128c2c9c,5,very very good for me,11/21/2025 22:09,0,1,1
f58288cd-6655-4a0c-ad3b-301ba36d5345,5,thanks very good,11/22/2025 18:30,0,1,1
4044ff33-c0d9-4f3a-9818-3335599f600d,5,my account has been locked by whatsapp,11/26/2025 13:14,0,5,5
c8be176b-b0d7-4a18-913a-637322581ddb,2,after update idk why i can't change chat theme like usual,11/25/2025 19:59,0,5,2
hE345dTM-iVyu-9Vqz-Qoo7-XaiVzJI9Vxao,4,locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate locate,24/11/2025 06:41,0,5,3
cdbb021e-3832-4864-a821-c5961d98e263,5,i always use whatsapp for chatting or video chat voice it's my favorite app,11/26/2025 0:10,0,5,1
375a4d83-f842-4b47-94bc-da81878e1805,5,i actually love whatsapp very much,11/26/2025 4:04,0,1,1
319c5fcc-4c91-47a7-8c75-efe58eb1fe3f,4,meta team pl add two features in the poll 1 time limit for polling and 2 poll repeated at a particular interval like daily 4pm weekly every saturday etc,11/23/2025 23:49,1,4,4
1ceb593e-69bf-46c9-b1c8-20bc534bd891,1,cannot use whatsapp as my phone number is blocked without any reason kindly resolve the issue as whatsapp is needed for my daily work thank you,11/21/2025 21:54,2,2,2
40814862-a020-4361-be90-1b9c30b0d2d2,5,the best app,11/25/2025 9:20,0,1,1
M7rqUuVK-Ge9H-IZ0E-omQg-vLfQYMTubRrG,1,extremely extremely extremely extremely extremely extremely extremely extremely extremely extremely extremely extremely extremely extremely extremely extremely,26/11/2025 01:17,1,3,3
10aee00e-c518-4d71-9f1d-e5c47af52cb7,5,all i can say is this appp is the best,11/26/2025 15:45,0,1,1
c4ed9ee2-11c5-4ef8-997e-ae5a80d26f47,2,after your new update it's taking forever to download delete so disappointed,11/22/2025 21:53,0,5,5
e9923d22-e3e8-4be7-8a1d-9c9138da9418,5,its good to chat with people,11/26/2025 19:30,0,1,1
18af4591-60f3-4049-9139-b84b7cce95c3,3,is the new update available now to use,11/24/2025 13:31,1,5,5
93a55465-fd70-4513-badf-1e5b3bfd973f,5,very useful app,11/23/2025 14:18,0,2,2
36e06e39-0b8c-478f-92ca-7aeb7ab64c7f,1,can't able to connect what's app web,11/26/2025 11:10,0,2,2
696a6a52-e17c-4876-ba55-85c6954d4c2a,4,wow this app is so good i love it so much,11/22/2025 19:15,0,1,1
5fe53297-8244-4f21-8a4f-89b5500e321b,5,whatsapp achsa hai,11/26/2025 20:57,0,2,2
e6f9f9b3-9343-4b76-b1fc-7246d05954b2,5,love whatsapp coz it's user friendly,11/25/2025 13:29,0,1,1
e6b69542-279b-43de-9515-7b67d24b0f63,1,it's constantly stopping on samsung s5 can't even reach the registration,11/24/2025 23:31,0,3,2
496fa751-6c5e-4f80-a07b-fda849580c14,5,the traditional massager is much smarter now edit sorry i know the spelling is actually messenger,11/25/2025 7:35,1,3,1
b65dee75-91b2-4c94-a307-eae31b664d19,5,it is the best in the whole world,11/22/2025 2:22,0,1,1
d7bbf4ab-0097-4397-a441-5e8646bea536,5,very good comunication,11/22/2025 3:12,1,1,1
ed6f1508-15cb-4151-8f49-c978c2ff9105,1,all the time i have to update it,11/23/2025 20:23,0,5,5
8e94ffcd-b300-4d12-88c3-cbcd537b0ae0,3,i can't log in in to this apps,11/22/2025 15:50,1,5,5
5b9b2c0b-409e-49ab-af0c-fcf6f66e5d8d,3,otp not coming mobile number,11/23/2025 18:59,0,5,5
af50eb7b-1a65-45b5-adfa-b8e7adb01220,5,experiance is graet,11/26/2025 9:55,0,2,1
879e306f-c12e-4072-830d-703fbafb927e,5,pla add 2x speed on story,11/22/2025 13:17,0,2,2
21d79c4a-4559-4a29-9ad5-d366c7f450b0,3,display picture of others and self both appear blur even if the original image is hd,11/24/2025 23:33,0,3,4
dcc54a7a-1f2d-4080-8c5d-ac5dc1698fd1,1,i hate this,11/22/2025 20:36,0,2,2
0f65f30d-615c-4eec-a8b9-0ff82961f056,1,whatsapp is not working,11/23/2025 23:09,0,2,2
0fc704ac-fd09-47a7-8854-12ecf16e17e1,1,ver difficult to download,11/26/2025 2:41,0,2,2
86e47741-2272-4606-a411-c9a773c5ff2c,1,i cannot access my whatsap directly the the whatsap app on my phone i need to go through google play store,11/26/2025 18:25,0,4,2
91e0e380-fdef-4f34-8f88-2e8d4add3acf,4,the app disappeared from my cell repeatedly don't know why weird cell,11/22/2025 18:57,0,3,3
6ff10e34-ab7f-4ff5-8e63-96e989fb37b8,5,this is very helpful app thank you,11/23/2025 9:50,1,1,1
131a4a73-4e88-4c86-a7d4-a5443e6096c1,3,umable to update status with emoji,11/26/2025 11:47,0,4,4
d48bfb28-294a-4225-8a68-9799e2cd5788,5,amazing awesome and classy,11/25/2025 23:46,0,1,1
c4fbef56-8511-4ff8-99ac-7e9609bbf0fa,5,i want to see my pin number because i have forgotten,11/23/2025 0:30,0,3,2
dd3f3744-72da-43da-a669-c0bc93d47406,5,idk what to say but this is so great,11/22/2025 16:49,1,1,1
ueOylKIN-ULFw-qs6Y-FE5L-38iyXl6oAdtA,3,flow staff host gang pursue entertainment virtue declare refugee mask wire happy release dream indicate given collective currently grass bomb come respect settle nod violence below plot card sound painting screen propose income progress single grandfather field brand cotton basketball wheel rule confusion port forth christmas formal not during poem holy acknowledge container set intervention basketball occur push handful wood nervous instructor the black list frustration present carbon expansion band failure dirty brother wear pretend wander,21/11/2025 21:49,1,5,5
sgJ4yUDg-KT2y-rJMy-NFMY-x8gr9LGmRR85,1,outside consumption bit distinct revenue worried ie panel deficit proud condition annual host overlook swing accomplish suggest avoid other hire computer chef cash dealer civil offer mother afraid thus revolution imagine thousand push lady deep my per survive guarantee ongoing though again receive western already primarily approximately guy elderly toy secretary surprised virus widespread responsibility pound instrument prayer top photo the way bend coverage fan confusion crop rifle born complex learning war pray those valley whom whom mexican shape silent weather training sudden cognitive competitive conduct seek happen patient gap silver for rid burden professional merely founder some gesture,25/11/2025 07:45,1,5,4
78762fe9-3d9e-484d-ba39-b816994ae8dd,5,what's app is not good,11/22/2025 20:37,0,1,1
8e448807-4aed-4dfc-84d9-1aaa0ae792d8,5,whatsapp is best app,11/23/2025 6:56,0,1,1
61ccff14-f6a8-4e37-a9cb-fc5372167527,5,it has got some absoulte class  superb app,11/24/2025 16:46,0,3,3
fb1da079-8bbc-4210-93d2-c095b1c9c552,5,tha app was so good and very use fully,11/25/2025 12:39,0,1,1
b651386c-540e-4789-b3c8-1570c9bfdddd,1,i can't use the app frequently,11/26/2025 10:51,0,2,2
957ed018-23ea-4a45-ba83-17412effe2ce,1,not able to connect to whatsapp web,11/22/2025 21:09,0,2,2
i1MVl3B4-GStL-8sU1-3V4v-wLnmS84P5Di1,4,ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring ring,26/11/2025 07:21,0,5,4
b88086a9-8e6f-48f8-88a7-1b4bf1bcf855,5,i like this application,11/25/2025 14:38,0,2,2
692f652c-cb5f-476f-b856-95cf1fb350dc,5,excellent service by meta,11/23/2025 20:02,0,1,1
5421491b-f4e1-45f2-8565-7604a72f4268,5,whatsapp my help,11/26/2025 0:28,0,2,2
5efa44ff-805f-4c85-89ec-0f6116ccbb66,3,have been experiencing that if i pin a chat after some minutes it will unpin itself is anyone having the same experience,11/26/2025 5:49,0,4,3
add17f2c-9a2d-4645-8c9a-5e087f878619,5,very useful app with multiple beneficial features but one downfall is this app makes it easier for a cheating partner i'm not naive in any way i'm fully aware a cheater is going to cheat regardless of anything however i noticed this app is beneficial to those who aren't completely honest,11/23/2025 6:10,0,5,2
1728d7c2-5d81-4f71-999a-332937580dfd,5,l think this app is great for calling and texting l have used it for 12 years,11/26/2025 17:09,0,1,1
410c2273-e3d6-42ca-b322-38a4cc0eb3f6,5,very good service,11/24/2025 19:50,0,1,1
76bd134e-13cf-47bd-b007-b940f6f4f59b,1,whatsapp is stuck on the loading screen while initialising the whatsapp please help me to solve the issue,11/24/2025 21:20,0,3,2
e03fe03b-8a51-48ef-8abb-63cf8f3f00fc,4,when i ask a question you explan it very short and sweet for me to understand,11/22/2025 21:56,0,3,1
26101f1d-6692-486b-a943-8e7940d0b764,3,very reliable to use especially the meta ai very intelligent gives the right answers to any question you ask iti like everyone to use whatsapp messenger,11/23/2025 16:40,1,4,1
e41eed7d-912a-4920-9e6d-54b17ea886bb,3,it doesn't let me call my own group,11/22/2025 20:59,0,5,5
cf91c87d-04c8-4b87-a20e-9502ebeb45e2,5,love this app,11/25/2025 9:19,0,1,1
9b92d685-6ea4-494c-bbad-f4f18c3b4e17,1,what are use what's up,11/25/2025 18:12,1,2,2
BeUdGdQL-XYyO-LDF0-cCgZ-omfzVVKUUZj7,3,stone abroad candidate pray educational furniture rather publisher selection shade emphasis murder apparently soil exist jet remind intense medical gear pm delay fruit passage creature kiss wine steal pot shit angry deny leather master dream single deserve principal maker crazy typical pregnant owe joy neither repeat secretary hypothesis belong catholic against driver moderate less love century relatively future available,26/11/2025 01:37,0,3,2
dda39b93-6fba-4c13-8661-6303462c9c9b,5,very cool app,11/23/2025 13:09,0,1,1
0863dbe3-4c13-40c7-a1c3-34b65ee90b90,5,this app is very good and very useful for the communication,11/24/2025 12:05,0,1,1
a59861f6-72ca-4c45-889f-60447b86edf9,5,what's up is good and helpfuli will give for this app 5 star rating,11/23/2025 22:06,1,1,1
ec3b65c7-4abf-4c68-8466-623bb9596958,5,this app is very good it has it's own ai that really cool you can ask any questions on it and it give you the correct answer,11/24/2025 1:59,0,2,1
0d7929e9-96de-4337-a876-55f6c28954c6,2,my experience whatsap to my mom's,11/23/2025 13:13,0,2,1
2c6187f5-29f1-482b-b419-7388ba2e59ed,5,very good experience  i have a request  please also add  profile viewers or profil picture viewers in whatsapp,11/23/2025 19:02,0,5,1
591cc098-c58a-411d-8c9b-9695419433cf,5,it's really amazing,11/22/2025 12:43,0,1,1
e9dca5f7-0f21-4a09-9f9f-c36019fbed92,5,it's amazing and communication with each other people,11/25/2025 13:12,0,1,1
AB45Mfgw-3h8K-DQ8o-U1F0-IvyiwSmRO7Mr,5,notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion notion,24/11/2025 12:18,0,5,4
4ca88e4d-d7e9-43f8-b759-dcdcbc204c08,3,i love it so much,11/22/2025 2:58,0,1,1
cb584eb7-e47b-4fee-9e41-35475805a545,1,plz on that wp,11/24/2025 17:57,0,2,2
15be433c-f4ae-490a-ae48-5d2297f8a3a1,5,it enable someone to enlight like advance in any situation,11/25/2025 0:30,1,3,5
51bc6bf6-bfdb-4757-a7bb-0069d1afbb7a,3,easy back up process,11/24/2025 13:35,0,2,2
ab55a365-944e-40e5-8ae3-db7e3e692cde,1,unable to download this app in my window 11 pro,11/25/2025 14:33,0,3,2
8756feef-d3ec-4ef8-8161-35f216844bd2,5,whatsapp is a family of social media and whatsapp is a best services in the world,11/21/2025 21:20,0,1,1
cQ8hx9ZJ-fFpt-3AoC-1Uez-DR8jzJvhQDbl,2,spirit extraordinary dna venture potential collection accuse stage god forever coast conviction intelligence adjustment efficiency above prison medicine ghost science fish illegal attorney talk suicide ago dress running dna agent educate sustain add trust practical reading publisher,26/11/2025 20:18,1,4,2
cjwKRhPb-76xN-pPKS-u3PL-rO9Dz0fkoAuM,4,afraid declare adviser involved pass gas double intense auto sophisticated union mad people spread be stay rose unlike register location front visual appear lock weight quick impression bury dream front muscle nevertheless corner missile different will identify contemporary unlike embrace since dog naturally anybody gas inquiry healthy tax furniture gain fate taste heat suddenly utility strategic cabin kiss blame tradition late assignment participant hearing time explode result tie coal mess white news tour breakfast tape case wait artist dog bury photo arrest plant lesson scenario female attract deputy approximately host it slight fabric proportion strip piano telescope additional occasion history,26/11/2025 01:08,1,5,5
36346858-a23a-4456-adf0-758362b896a2,4,best messenger application easy to use usefull app,11/24/2025 16:15,0,1,2
37130181-ca76-4ea3-ae8f-4cac8e993419,1,it s not verifying my number,11/23/2025 18:33,0,2,2
ae467a66-f54e-44bd-bb92-6f3bb5d663b3,5,it is good to have it because i can chat with others,11/25/2025 13:13,3,1,1
lx1RshEr-G433-7fEI-AXwN-dZRn7cH5sab3,5,italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian italian,21/11/2025 13:39,0,4,4
50bf05ed-1eac-42fe-9849-0c53651c2caf,1,its been a terrible one try making it a nondata usage app,11/23/2025 21:10,0,3,1
d8ef4aad-b387-4c02-a7c3-23ad1a014f61,1,not good aplication for chats,11/21/2025 23:19,0,1,1
6a85b62f-68bc-4321-93c5-fe8b308d3635,4,am enjoying the app,11/25/2025 0:07,0,2,1
ba2d7b14-6c14-468f-b676-1b9cdc31f516,1,it was such a disgusting experience i am totally upset,11/21/2025 22:16,2,3,2
82ad9392-7661-435f-8cab-0257ff9ee945,5,a perfect app for messaging others,11/23/2025 18:34,0,1,1
e032ca0b-b8a6-498d-b402-933dcbb82da3,5,the best so far,11/24/2025 21:58,0,1,1
497c8a80-a7b5-41eb-b10a-d0b9533876d1,1,nah i have changed my mind,11/23/2025 13:44,0,2,2
02850c8d-155a-4c53-af4e-1cc494fba6b7,5,i love it,11/25/2025 10:54,0,1,1
55324729-df9a-4731-ac13-0decdb08735a,5,i can not loging to my acctount,11/25/2025 1:57,0,2,2
b79e0a5c-5865-4151-a724-36a72ea44d94,1,i can't get my fb code,11/22/2025 21:51,0,4,2
337043ad-4ac4-4393-99ef-8d6100460db9,1,rubbishrubbishrubbish so dissapointed i downloaded it on my samsung a32 tha app keeps saying download the official app keeps on stopping so useless,11/25/2025 18:45,0,4,3
ebbebda7-c4c6-41c0-a685-0e7d47ceb0d1,4,why can't i open my whatsapp,11/24/2025 0:31,1,2,2
1db5ebb3-1a8a-48ea-bcb3-2310b5937ac4,5,this app is very good for tolk,11/25/2025 21:27,0,1,1
jvst77AW-G2TG-ER6C-OPp1-lPNurS3C0oi1,3,digital nine appearance after rich component top congressional tunnel authority insist question junior love flower location adviser apple musical route crisis document machine virus cry murder ourselves steel elementary specific regarding myth draw drag well motivation option unusual poet testimony federal capital forward file county tire excellent surprise meaning valuable flower ideal bedroom very weekly global description virtually function type itself locate movement apply sudden fast curriculum picture better heaven hungry respond general tight prompt visual depth red major radical fruit heel calculate literally against without grass load previous choose desire base formal prosecutor senator eat beside,24/11/2025 23:08,1,3,3
GZRvvIAu-q7SN-dRJZ-9LP9-XvINNUNZHxTy,4,combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination combination,21/11/2025 12:30,0,5,5
3ddb8584-26ed-449c-a3a0-3bf87328419d,5,love this app activities everything is well,11/24/2025 0:41,0,1,1
0b4ec390-d49e-4b06-8e4e-0b30f47f283c,1,i can't download whatsapp,11/25/2025 16:31,0,2,2
05541cc4-8bde-489e-85d9-8b410aa117a1,1,not even good i am trying to use this and it is continously saying u need official app,11/26/2025 21:20,0,1,1
90abd2d1-590d-456b-8696-2c2df95b998c,5,i would like to use whatsap,11/25/2025 16:09,0,3,1
e43aaef9-9350-4c1a-9052-8f30ff7fc2ba,5,i will rate it 5 stars because it is good for communicating and it's reliable and the reshare button is a game changer,11/23/2025 1:19,1,2,1
d45f8852-aa4d-4dfa-b452-f29a1e7a67b5,4,used to be perfect but changes have been made to line change plus time you are speaking if you look elsewhere for info not good changes want old set up back not so easy now,11/25/2025 14:41,0,2,1
bdc6c9f3-4be5-4e5c-96dc-5c3aeef5d81b,1,do something to remove the recommendation explore in whatsapp channels irrelevant and inappropriate channels are being recommended kindly add a option to disable chanels and keep the app user friendly,11/21/2025 23:26,2,4,4
85f4148d-a37b-40e3-b8c2-95971e9dd5f6,2,i am facing technical glitches,11/25/2025 2:43,0,4,5
64e263a9-f86e-4cc4-8670-f7b994e7d383,5,easy to use and secured,11/25/2025 22:04,0,2,2
2d329b7f-e545-4d94-b256-5deb4e5b9a4a,5,to download apps,11/26/2025 18:30,0,2,2
1a863499-e38e-480d-9ee6-164b2092aa07,5,please make sure the transcript chat in italiano,11/25/2025 14:14,0,3,3
04aa2946-67fb-41f9-bed1-e28c75a58f33,1,whatsapp is not opening,11/25/2025 17:12,0,2,2
5f8d6252-4cb5-423b-a209-71a57ef02810,5,very graceful app,11/23/2025 15:09,0,2,1
c9ac1f01-c25b-4497-8978-9a6af4dc3301,5,very nice app and useful,11/26/2025 13:10,0,1,1
9wf4gj1l-eUK3-VOhg-WZay-8hyx4UNaeUJ4,3,proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud proud,26/11/2025 01:53,1,5,5
16f4f0a5-c7ef-4fa4-a902-4d06e90901d9,4,pretty good app bruh,11/24/2025 3:46,0,1,1
affd6a5c-a546-41fb-ac5d-f6658e8ac4b1,5,i am satisfied with this app,11/25/2025 19:11,1,2,2
14ebbd72-a54a-4ce0-bdce-6fbdf860fbfe,4,nice app for chatting with one another through messages voices  statuses,11/24/2025 18:17,0,4,1
2e221757-0a4d-4c7c-ac59-f8ac3f3ca016,1,goodgreatreliableawesome and above all easygoing,11/24/2025 1:26,0,2,1
975f52f3-7333-445a-8d8f-a95fddb52701,5,is really good,11/22/2025 8:42,2,1,1
04368ec2-d7f7-4606-815a-906826130002,5,easytouse,11/26/2025 15:12,0,1,1
e73494c2-6bb0-46af-93bc-5ab2a9f7460c,5,good aap and very fantastic,11/22/2025 14:04,0,1,1
4781f0f1-e966-488a-8f37-ea0c33e1bc86,4,very nice app and good verk,11/22/2025 23:02,0,1,1
93ff98b6-b975-4c30-a336-8122d0adc1ff,5,very informative n easy,11/22/2025 0:21,1,2,2
471c5cc0-bde3-46b7-98a6-739690ae111f,5,it's just they best app to chat and communicate with family and friends,11/25/2025 4:25,0,1,1
19fc7e87-e945-420b-a681-09b70518ab48,3,increase messages groups limit 5 increase 3 limit tap to top increase broadcast messages limit of 35 per month,11/23/2025 14:04,0,4,2
e25ddc07-73f2-427e-8814-c2284b0b5556,3,would highly appreciate if an option is enabled for hiding the updates tab,11/25/2025 13:27,0,3,2
3ae4b8a6-67af-45e5-8414-7a330dcc9793,4,fast reliable and confidential best social communication app ever,11/25/2025 12:55,0,1,1
7edeeac4-6936-4af8-b834-0cd72ef68d65,5,enjoy with this app,11/23/2025 8:24,0,2,2
52257fa8-3d4e-4870-bed1-940f15936089,5,it's just a good app,11/22/2025 15:21,0,1,1
015eb4aa-812c-4b3a-8758-32ac2fc75553,3,very good for my work,11/22/2025 5:31,0,1,1
0814e82c-22f4-418f-b3e7-9439a07081a4,3,the app is ok,11/22/2025 13:12,0,2,1
0b5500ee-ae8e-4835-8b92-da166266a918,5,i want to return to my whatsapp,11/24/2025 2:54,0,2,2
2874ad40-b2a3-4968-b326-698b8dd5e432,5,my whatsapp is running sloww,11/23/2025 2:08,0,2,2
e0962f25-15a6-442f-bac3-7d687e64c63b,5,please update my whatsapp,11/24/2025 23:39,0,4,4
8edb1afb-507b-49a0-a4e6-8143eb49e055,1,there's no reshare button on my whatsapp,11/25/2025 22:07,0,2,2
P7jYDYr6-NXuB-91G5-yWVH-Y7fmN7zMWtEz,3,serious tv expectation fast training test situation ourselves short husband layer plot hardly conduct butter you positive engine unable half picture narrow ultimately start besides resolution salt exchange anxiety west complete naturally historian transfer machine charge distinguish old season organize slightly juice fade sales employ card peer yield educate straight receive golf horizon lady latter imagination guest perfectly auto greatest motor create spanish uniform year conflict comment religious,26/11/2025 21:28,1,5,2
c07850be-66fe-4a15-be81-a66c80b2a075,1,filled with glitchs,11/24/2025 11:04,0,2,2
60c1fd03-59fd-4d0d-9256-0e3bac185209,2,it helps as for research,11/24/2025 22:57,0,2,2
3d947982-fab7-4d1c-b2f6-752cd447017c,5,please my whatsapp keyboard give me older,11/25/2025 23:27,0,2,2
1644f64a-e93e-4c44-9d83-c8edd64a4067,1,screen share bd kro app se,11/26/2025 20:07,0,2,2
3f97f47b-dea8-4866-9c93-3166915e096f,5,i love the app it a good app,11/24/2025 0:33,0,1,1
bfcdb1eb-f0af-404a-930e-6cdd6c4d2afd,5,best app for call and message,11/23/2025 11:44,0,5,1
bb94e56b-f65d-4af5-8364-29ec8abf0f1e,1,whatsapp not opening buffering worst update,11/26/2025 7:45,0,4,2
bd966167-8fda-4b02-9593-3b5628c75d0d,1,what happened to the costom ringtones can u please put it back asap please i really can't live with out it i need my costom ringtones thanks,11/25/2025 1:18,0,2,2
11b1a494-2255-4c2b-a5d9-cff34610ed67,5,good and user friendly,11/25/2025 9:04,0,1,1
7MjUBASs-H6vf-1nWR-iLAj-A5FYHCil8xmO,1,downtown qualify tree success lucky decline phase flame producer telescope traffic friendly product overlook off this steal estate challenge congress,21/11/2025 17:19,0,4,1
66c1177e-5084-48f1-b09a-520fd404fc32,5,that's a great,11/26/2025 11:18,0,1,1
Ahgmak0F-XOfD-EqXY-jWMa-3JXQRHJc2OK2,4,indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian indian,26/11/2025 05:04,0,4,2
d1bfb34d-5cca-4f7c-89da-f8e7d526292a,5,thankyou very much now i am well now,11/25/2025 6:38,0,3,1
795c25fa-9e9f-4142-838b-3a716230bd11,5,so interesting and courageous,11/25/2025 1:52,0,2,2
7be870f1-f7c5-48bb-bfb6-fa528fecfdc3,5,its cool and needs little data doesn't bring ads very nice app,11/22/2025 0:15,0,5,1
390f9610-1547-4506-9bbe-91315b5292d9,2,i love this app,11/26/2025 3:34,0,1,1
cxQSybpD-NzdG-T9yo-RMkz-fSYIMgV7ygND,2,white believe attack foreign unlikely produce year trouble pair custom scale efficiency ultimate opposite car differ easily look okay window briefly,24/11/2025 23:33,0,4,2
d0136a96-928e-4aef-a087-5b853c191ece,5,i think it is very good,11/23/2025 20:33,0,1,1
a0f6c3c5-fdaa-44ff-90cc-c4b646fa2c54,5,this app helps me to connect with many more peoplefriendsfamily it helps me to be in touch with them whenever i want,11/23/2025 18:59,1,4,2
aeab6fcb-be46-46c6-8b2b-07b256036748,4,some songs are not there when you search for them i don't know why,11/22/2025 10:33,1,3,3
e4fed7c5-5a00-4b39-9f11-135142ffda41,2,having to upgrade every month is stressful,11/25/2025 16:59,0,2,2
9091edfd-b229-42d3-a639-cd7a455b5b84,4,this is good and great and wonderful and this is beautiful,11/21/2025 19:58,0,1,1
219a1f9d-a9e3-4a22-a103-5b9202b07fef,5,it's a good platform for connecting people and promoting businesses as well,11/25/2025 19:26,0,1,1
0d22837d-010f-465c-988b-0e823e21adcb,1,third class messenger app,11/21/2025 23:16,1,2,1
39f60c22-6dbe-46a5-8bc4-9e873b80a5a4,5,please please please,11/26/2025 18:05,5,2,2
0ca3fcda-1a0f-4872-acb7-3576ba75e7eb,4,quite easy i think,11/25/2025 15:57,0,2,2
1fb1e750-6f47-4c2c-9e92-87f0d297524c,5,i want to update my whatsapp,11/22/2025 13:29,0,4,4
ac6c71fe-85f9-40bf-ae1c-8e61a625e7fa,5,the app could do with some logo update,11/26/2025 16:25,0,5,1
779ad7f2-5c66-404d-91f6-980b19a75356,3,i have experience good life from deferent people,11/23/2025 9:18,0,1,1
92294376-7d49-42de-a512-f393097d3253,5,i use it on my phone and i have to say its the g o a t definetly a goto,11/24/2025 5:27,0,4,2
b1dec5c6-0354-4a90-8d05-e01243b06a24,5,please add an edit status featurealso let's be able to write a longer status and choose what we want as the app lock instead of just the phones lock,11/24/2025 15:42,8696,5,1
5ef1e0c5-c69e-418e-88e5-7cafbfa6cae5,5,i really love this whatsapp business so much,11/21/2025 22:07,0,1,1
791217e1-68d7-46a4-947d-f1302b75b071,3,how long will you take to add a download button or status saver,11/26/2025 15:15,0,3,2
2aba587f-3921-4bf0-88b6-cf97176ba49b,5,just the best,11/23/2025 15:37,0,1,1
a98f982b-1558-4b91-8c4e-10fd584e52bd,4,please change avatar  old avatar is good when i put photos in status the clarity is not coming out the clarity is not visible the photos in the status are coming out blurry,11/26/2025 10:12,0,2,2
cac5bf37-2d90-48ee-8964-3362733e2caf,5,meta is the best,11/22/2025 10:20,1,1,1
1d5934e9-eb39-41f3-8c8c-3187e82e4267,5,i like to send messages to my dadu,11/23/2025 17:00,0,4,4
3ad70991-9b5b-4b48-a6d5-90272bf8639a,1,can't download whatsapp,11/21/2025 22:53,0,2,2
